,Date,Close,roe,roa,earningPerShare,debtOnEquity,bookValuePerShare,grossProfitMargin,operatingProfitMargin,assetOnEquity,payableOnEquity
3248,2020-01-16,85994.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3249,2020-01-17,86285.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3250,2020-01-20,86576.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3251,2020-01-21,88031.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3252,2020-01-22,88249.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3253,2020-01-30,84830.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3254,2020-01-31,78937.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3255,2020-02-03,78792.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3256,2020-02-04,76391.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3257,2020-02-05,77555.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3258,2020-02-06,78209.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3259,2020-02-07,80174.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3260,2020-02-10,79301.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3261,2020-02-11,77991.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3262,2020-02-12,77991.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3263,2020-02-13,77773.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3264,2020-02-14,77555.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3265,2020-02-17,78209.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3266,2020-02-18,76754.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3267,2020-02-19,77409.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3268,2020-02-20,77409.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3269,2020-02-21,78937.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3270,2020-02-24,77409.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3271,2020-02-25,78573.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3272,2020-02-26,76391.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3273,2020-02-27,78137.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3274,2020-02-28,76027.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3275,2020-03-02,76027.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3276,2020-03-03,76609.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3277,2020-03-04,76245.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3278,2020-03-05,76027.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3279,2020-03-06,75809.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3280,2020-03-09,70570.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3281,2020-03-10,73990.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3282,2020-03-11,73917.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3283,2020-03-12,73408.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3284,2020-03-13,72098.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3285,2020-03-16,70570.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3286,2020-03-17,69843.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3287,2020-03-18,69115.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3288,2020-03-19,64750.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3289,2020-03-20,65478.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3290,2020-03-23,60894.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3291,2020-03-24,62640.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3292,2020-03-25,66933.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3293,2020-03-26,68388.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3294,2020-03-27,68461.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3295,2020-03-30,66351.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3296,2020-03-31,66205.0,0.362,0.25,5050.0,0.2,14359.0,0.467,0.227,1.5,0.4
3297,2020-04-01,68388.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3298,2020-04-03,69115.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3299,2020-04-06,69988.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3300,2020-04-07,71662.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3301,2020-04-08,72025.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3302,2020-04-09,72826.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3303,2020-04-10,72462.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3304,2020-04-13,72098.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3305,2020-04-14,72025.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3306,2020-04-15,72171.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3307,2020-04-16,72244.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3308,2020-04-17,72244.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3309,2020-04-20,72753.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3310,2020-04-21,70425.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3311,2020-04-22,70934.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3312,2020-04-23,69916.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3313,2020-04-24,74790.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3314,2020-04-27,74790.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3315,2020-04-28,73117.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3316,2020-04-29,72025.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3317,2020-05-04,71007.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3318,2020-05-05,73117.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3319,2020-05-06,73844.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3320,2020-05-07,75227.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3321,2020-05-08,76391.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3322,2020-05-11,78937.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3323,2020-05-12,82866.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3324,2020-05-13,82720.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3325,2020-05-14,82211.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3326,2020-05-15,80610.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3327,2020-05-18,80829.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3328,2020-05-19,81920.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3329,2020-05-20,82938.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3330,2020-05-21,83666.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3331,2020-05-22,83229.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3332,2020-05-25,85558.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3333,2020-05-26,85558.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3334,2020-05-27,83666.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3335,2020-05-28,83520.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3336,2020-05-29,83666.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3337,2020-06-01,84466.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3338,2020-06-02,84393.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3339,2020-06-03,84830.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3340,2020-06-04,85703.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3341,2020-06-05,86722.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3342,2020-06-08,89341.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3343,2020-06-09,90941.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3344,2020-06-10,89486.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3345,2020-06-11,88977.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3346,2020-06-12,85849.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3347,2020-06-15,81483.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3348,2020-06-16,85121.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3349,2020-06-17,84102.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3350,2020-06-18,83811.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3351,2020-06-19,83666.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3352,2020-06-22,83957.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3353,2020-06-23,84393.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3354,2020-06-24,85194.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3355,2020-06-25,84685.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3356,2020-06-26,84321.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3357,2020-06-29,82475.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3358,2020-06-30,83064.0,0.367,0.239,5133.0,0.2,14419.0,0.461,0.218,1.6,0.5
3359,2020-07-01,84538.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3360,2020-07-02,83285.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3361,2020-07-03,84096.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3362,2020-07-06,85865.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3363,2020-07-07,85496.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3364,2020-07-08,85128.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3365,2020-07-09,85423.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3366,2020-07-10,84980.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3367,2020-07-13,84612.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3368,2020-07-14,84907.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3369,2020-07-15,85496.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3370,2020-07-16,86602.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3371,2020-07-17,86086.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3372,2020-07-20,85275.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3373,2020-07-21,85496.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3374,2020-07-22,84096.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3375,2020-07-23,84170.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3376,2020-07-24,81885.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3377,2020-07-27,76210.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3378,2020-07-28,81000.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3379,2020-07-29,78126.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3380,2020-07-30,80337.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3381,2020-07-31,78863.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3382,2020-08-03,80485.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3383,2020-08-04,82032.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3384,2020-08-05,82622.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3385,2020-08-06,84612.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3386,2020-08-07,85128.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3387,2020-08-10,84391.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3388,2020-08-11,84391.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3389,2020-08-12,85202.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3390,2020-08-13,85791.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3391,2020-08-14,86012.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3392,2020-08-17,86233.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3393,2020-08-18,85202.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3394,2020-08-19,84980.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3395,2020-08-20,84907.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3396,2020-08-21,85202.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3397,2020-08-24,85865.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3398,2020-08-25,86455.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3399,2020-08-26,86307.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3400,2020-08-27,86381.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3401,2020-08-28,87929.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3402,2020-08-31,89182.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3403,2020-09-01,90803.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3404,2020-09-03,91909.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3405,2020-09-04,92130.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3406,2020-09-07,92867.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3407,2020-09-08,91540.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3408,2020-09-09,91245.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3409,2020-09-10,91909.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3410,2020-09-11,91245.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3411,2020-09-14,91540.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3412,2020-09-15,91982.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3413,2020-09-16,91540.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3414,2020-09-17,91761.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3415,2020-09-18,93162.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3416,2020-09-21,95889.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3417,2020-09-22,95520.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3418,2020-09-23,95225.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3419,2020-09-24,93825.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3420,2020-09-25,94120.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3421,2020-09-28,94562.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3422,2020-09-29,98116.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3423,2020-09-30,97846.0,0.393,0.246,5318.0,0.2,14041.0,0.467,0.226,1.7,0.6
3424,2020-10-01,98206.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3425,2020-10-02,97038.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3426,2020-10-05,96409.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3427,2020-10-06,96139.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3428,2020-10-07,97038.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3429,2020-10-08,96049.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3430,2020-10-09,95870.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3431,2020-10-12,96139.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3432,2020-10-13,96229.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3433,2020-10-14,96499.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3434,2020-10-15,96589.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3435,2020-10-16,96499.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3436,2020-10-19,96768.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3437,2020-10-20,95420.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3438,2020-10-21,95600.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3439,2020-10-22,95870.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3440,2020-10-23,98835.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3441,2020-10-26,99284.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3442,2020-10-27,98475.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3443,2020-10-28,96499.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3444,2020-10-29,96049.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3445,2020-10-30,97038.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3446,2020-11-02,96678.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3447,2020-11-03,96768.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3448,2020-11-04,97038.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3449,2020-11-05,97757.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3450,2020-11-06,97757.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3451,2020-11-09,97757.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3452,2020-11-10,96589.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3453,2020-11-11,96589.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3454,2020-11-12,96139.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3455,2020-11-13,96499.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3456,2020-11-16,96229.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3457,2020-11-17,96678.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3458,2020-11-18,98296.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3459,2020-11-19,98565.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3460,2020-11-20,99643.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3461,2020-11-23,99374.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3462,2020-11-24,98475.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3463,2020-11-25,99284.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3464,2020-11-26,98745.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3465,2020-11-27,98655.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3466,2020-11-30,97217.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3467,2020-12-01,98565.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3468,2020-12-02,97936.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3469,2020-12-03,98386.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3470,2020-12-04,97936.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3471,2020-12-07,98835.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3472,2020-12-08,98116.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3473,2020-12-09,98565.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3474,2020-12-10,100632.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3475,2020-12-11,101171.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3476,2020-12-14,101890.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3477,2020-12-15,99913.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3478,2020-12-16,100272.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3479,2020-12-17,99194.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3480,2020-12-18,99194.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3481,2020-12-21,99733.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3482,2020-12-22,98745.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3483,2020-12-23,99014.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3484,2020-12-24,97667.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3485,2020-12-25,97936.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3486,2020-12-28,97667.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3487,2020-12-29,98116.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3488,2020-12-30,97757.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3489,2020-12-31,97757.0,0.378,0.238,5310.0,0.2,14975.0,0.462,0.149,1.5,0.4
3490,2021-01-04,98206.0,0.356,0.225,5220.0,0.3,14991.0,0.436,0.212,1.6,0.5
3491,2021-01-05,100468.0,0.356,0.225,5220.0,0.3,14991.0,0.436,0.212,1.6,0.5
3492,2021-01-06,99561.0,0.356,0.225,5220.0,0.3,14991.0,0.436,0.212,1.6,0.5
3493,2021-01-07,100105.0,0.356,0.225,5220.0,0.3,14991.0,0.436,0.212,1.6,0.5
3494,2021-01-08,101556.0,0.356,0.225,5220.0,0.3,14991.0,0.436,0.212,1.6,0.5
3495,2021-01-11,105092.0,0.356,0.225,5220.0,0.3,14991.0,0.436,0.212,1.6,0.5
3496,2021-01-12,105455.0,0.356,0.225,5220.0,0.3,14991.0,0.436,0.212,1.6,0.5
3497,2021-01-13,103823.0,0.356,0.225,5220.0,0.3,14991.0,0.436,0.212,1.6,0.5
3498,2021-01-14,102553.0,0.356,0.225,5220.0,0.3,14991.0,0.436,0.212,1.6,0.5
3499,2021-01-15,103279.0,0.356,0.225,5220.0,0.3,14991.0,0.436,0.212,1.6,0.5
3500,2021-01-18,102735.0,0.356,0.225,5220.0,0.3,14991.0,0.436,0.212,1.6,0.5
3501,2021-01-19,97657.0,0.356,0.225,5220.0,0.3,14991.0,0.436,0.212,1.6,0.5
3502,2021-01-20,98836.0,0.356,0.225,5220.0,0.3,14991.0,0.436,0.212,1.6,0.5
3503,2021-01-21,100014.0,0.356,0.225,5220.0,0.3,14991.0,0.436,0.212,1.6,0.5
3504,2021-01-22,98564.0,0.356,0.225,5220.0,0.3,14991.0,0.436,0.212,1.6,0.5
3505,2021-01-25,98110.0,0.356,0.225,5220.0,0.3,14991.0,0.436,0.212,1.6,0.5
3506,2021-01-26,96750.0,0.356,0.225,5220.0,0.3,14991.0,0.436,0.212,1.6,0.5
3507,2021-01-27,93667.0,0.356,0.225,5220.0,0.3,14991.0,0.436,0.212,1.6,0.5
3508,2021-01-28,87139.0,0.356,0.225,5220.0,0.3,14991.0,0.436,0.212,1.6,0.5
3509,2021-01-29,93214.0,0.356,0.225,5220.0,0.3,14991.0,0.436,0.212,1.6,0.5
